tid,attribute,correct_val
315,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
315,Condition,Heart Attack
316,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
316,Condition,Heart Attack
317,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
317,Condition,Heart Attack
318,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
318,Condition,Heart Attack
319,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
319,Condition,Heart Attack
320,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
320,Condition,Heart Failure
321,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
321,Condition,Heart Failure
322,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
322,Condition,Heart Failure
323,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
323,Condition,Heart Failure
324,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
324,Condition,Pneumonia
325,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
325,Condition,Pneumonia
326,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
326,Condition,Pneumonia
327,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
327,Condition,Pneumonia
328,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
328,Condition,Pneumonia
329,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
329,Condition,Pneumonia
330,HospitalName,STRINGFELLOW MEMORIAL HOSPITAL
330,Condition,Surgical Infection Prevention
331,HospitalName,FLOWERS HOSPITAL
331,Condition,Heart Failure
332,HospitalName,FLOWERS HOSPITAL
332,Condition,Heart Failure
333,HospitalName,FLOWERS HOSPITAL
333,Condition,Heart Failure
334,HospitalName,FLOWERS HOSPITAL
334,Condition,Pneumonia
335,HospitalName,FLOWERS HOSPITAL
335,Condition,Pneumonia
336,HospitalName,FLOWERS HOSPITAL
336,Condition,Pneumonia
337,HospitalName,FLOWERS HOSPITAL
337,Condition,Pneumonia
338,HospitalName,FLOWERS HOSPITAL
338,Condition,Pneumonia
339,HospitalName,FLOWERS HOSPITAL
339,Condition,Pneumonia
340,HospitalName,FLOWERS HOSPITAL
340,Condition,Surgical Infection Prevention
341,HospitalName,FLOWERS HOSPITAL
341,Condition,Surgical Infection Prevention
342,HospitalName,FLOWERS HOSPITAL
342,Condition,Surgical Infection Prevention
343,HospitalName,FLOWERS HOSPITAL
343,Condition,Surgical Infection Prevention
344,HospitalName,FLOWERS HOSPITAL
344,Condition,Surgical Infection Prevention
345,HospitalName,FLOWERS HOSPITAL
345,Condition,Surgical Infection Prevention
346,HospitalName,FLOWERS HOSPITAL
346,Condition,Surgical Infection Prevention
347,HospitalName,FLOWERS HOSPITAL
347,Condition,Surgical Infection Prevention
348,HospitalName,ST VINCENTS HOSPITAL
348,Condition,Heart Attack
349,HospitalName,ST VINCENTS HOSPITAL
349,Condition,Heart Attack
350,HospitalName,ST VINCENTS HOSPITAL
350,Condition,Heart Attack
351,HospitalName,ST VINCENTS HOSPITAL
351,Condition,Heart Attack
352,HospitalName,ST VINCENTS HOSPITAL
352,Condition,Heart Attack
353,HospitalName,DECATUR GENERAL HOSPITAL
353,Condition,Surgical Infection Prevention
354,HospitalName,NORTHWEST MEDICAL CENTER
354,Condition,Heart Attack
355,HospitalName,NORTHWEST MEDICAL CENTER
355,Condition,Heart Attack
356,HospitalName,NORTHWEST MEDICAL CENTER
356,Condition,Heart Attack
357,HospitalName,NORTHWEST MEDICAL CENTER
357,Condition,Heart Attack
358,HospitalName,NORTHWEST MEDICAL CENTER
358,Condition,Heart Attack
359,HospitalName,NORTHWEST MEDICAL CENTER
359,Condition,Heart Attack
360,HospitalName,NORTHWEST MEDICAL CENTER
360,Condition,Heart Attack
361,HospitalName,NORTHWEST MEDICAL CENTER
361,Condition,Heart Failure
362,HospitalName,NORTHWEST MEDICAL CENTER
362,Condition,Heart Failure
363,HospitalName,NORTHWEST MEDICAL CENTER
363,Condition,Heart Failure
364,HospitalName,NORTHWEST MEDICAL CENTER
364,Condition,Heart Failure
365,HospitalName,NORTHWEST MEDICAL CENTER
365,Condition,Pneumonia
366,HospitalName,NORTHWEST MEDICAL CENTER
366,Condition,Pneumonia
367,HospitalName,NORTHWEST MEDICAL CENTER
367,Condition,Pneumonia
368,HospitalName,NORTHWEST MEDICAL CENTER
368,Condition,Pneumonia
369,HospitalName,NORTHWEST MEDICAL CENTER
369,Condition,Pneumonia
370,HospitalName,NORTHWEST MEDICAL CENTER
370,Condition,Pneumonia
371,HospitalName,NORTHWEST MEDICAL CENTER
371,Condition,Surgical Infection Prevention
372,HospitalName,NORTHWEST MEDICAL CENTER
372,Condition,Surgical Infection Prevention
373,HospitalName,NORTHWEST MEDICAL CENTER
373,Condition,Surgical Infection Prevention
374,HospitalName,NORTHWEST MEDICAL CENTER
374,Condition,Surgical Infection Prevention
375,HospitalName,NORTHWEST MEDICAL CENTER
375,Condition,Surgical Infection Prevention
376,HospitalName,NORTHWEST MEDICAL CENTER
376,Condition,Surgical Infection Prevention
377,HospitalName,NORTHWEST MEDICAL CENTER
377,Condition,Surgical Infection Prevention
378,HospitalName,NORTHWEST MEDICAL CENTER
378,Condition,Surgical Infection Prevention
379,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
379,Condition,Heart Attack
380,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
380,Condition,Heart Attack
381,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
381,Condition,Heart Attack
382,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
382,Condition,Heart Attack
383,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
383,Condition,Heart Attack
384,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
384,Condition,Heart Attack
385,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
385,Condition,Heart Attack
386,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
386,Condition,Heart Failure
387,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
387,Condition,Heart Failure
388,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
388,Condition,Heart Failure
389,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
389,Condition,Heart Failure
390,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
390,Condition,Pneumonia
391,HospitalName,UNIV OF SOUTH ALABAMA MEDICAL CENTER
391,Condition,Pneumonia
392,HospitalName,PRATTVILLE BAPTIST HOSPITAL
392,Condition,Heart Attack
393,HospitalName,PRATTVILLE BAPTIST HOSPITAL
393,Condition,Heart Attack
394,HospitalName,PRATTVILLE BAPTIST HOSPITAL
394,Condition,Heart Attack
395,HospitalName,PRATTVILLE BAPTIST HOSPITAL
395,Condition,Heart Attack
396,HospitalName,PRATTVILLE BAPTIST HOSPITAL
396,Condition,Heart Attack
397,HospitalName,PRATTVILLE BAPTIST HOSPITAL
397,Condition,Heart Attack
398,HospitalName,PRATTVILLE BAPTIST HOSPITAL
398,Condition,Heart Failure
399,HospitalName,PRATTVILLE BAPTIST HOSPITAL
399,Condition,Heart Failure
400,HospitalName,PRATTVILLE BAPTIST HOSPITAL
400,Condition,Heart Failure
401,HospitalName,PRATTVILLE BAPTIST HOSPITAL
401,Condition,Heart Failure
402,HospitalName,PRATTVILLE BAPTIST HOSPITAL
402,Condition,Pneumonia
403,HospitalName,PRATTVILLE BAPTIST HOSPITAL
403,Condition,Pneumonia
404,HospitalName,PRATTVILLE BAPTIST HOSPITAL
404,Condition,Pneumonia
405,HospitalName,PRATTVILLE BAPTIST HOSPITAL
405,Condition,Pneumonia
406,HospitalName,PRATTVILLE BAPTIST HOSPITAL
406,Condition,Pneumonia
407,HospitalName,PRATTVILLE BAPTIST HOSPITAL
407,Condition,Pneumonia
408,HospitalName,PRATTVILLE BAPTIST HOSPITAL
408,Condition,Surgical Infection Prevention
409,HospitalName,PRATTVILLE BAPTIST HOSPITAL
409,Condition,Surgical Infection Prevention
410,HospitalName,PRATTVILLE BAPTIST HOSPITAL
410,Condition,Surgical Infection Prevention
411,HospitalName,PRATTVILLE BAPTIST HOSPITAL
411,Condition,Surgical Infection Prevention
412,HospitalName,RUSSELLVILLE HOSPITAL
412,Condition,Surgical Infection Prevention
413,HospitalName,RUSSELLVILLE HOSPITAL
413,Condition,Surgical Infection Prevention
414,HospitalName,COOSA VALLEY MEDICAL CENTER
414,Condition,Heart Attack
415,HospitalName,COOSA VALLEY MEDICAL CENTER
415,Condition,Heart Attack
416,HospitalName,COOSA VALLEY MEDICAL CENTER
416,Condition,Heart Attack
417,HospitalName,COOSA VALLEY MEDICAL CENTER
417,Condition,Heart Attack
418,HospitalName,COOSA VALLEY MEDICAL CENTER
418,Condition,Heart Attack
419,HospitalName,COOSA VALLEY MEDICAL CENTER
419,Condition,Heart Attack
420,HospitalName,COOSA VALLEY MEDICAL CENTER
420,Condition,Heart Attack
421,HospitalName,COOSA VALLEY MEDICAL CENTER
421,Condition,Heart Failure
422,HospitalName,COOSA VALLEY MEDICAL CENTER
422,Condition,Heart Failure
423,HospitalName,COOSA VALLEY MEDICAL CENTER
423,Condition,Heart Failure
424,HospitalName,COOSA VALLEY MEDICAL CENTER
424,Condition,Heart Failure
425,HospitalName,COOSA VALLEY MEDICAL CENTER
425,Condition,Pneumonia
426,HospitalName,COOSA VALLEY MEDICAL CENTER
426,Condition,Pneumonia
427,HospitalName,COOSA VALLEY MEDICAL CENTER
427,Condition,Pneumonia
428,HospitalName,COOSA VALLEY MEDICAL CENTER
428,Condition,Pneumonia
429,HospitalName,COOSA VALLEY MEDICAL CENTER
429,Condition,Pneumonia
430,HospitalName,COOSA VALLEY MEDICAL CENTER
430,Condition,Pneumonia
431,HospitalName,COOSA VALLEY MEDICAL CENTER
431,Condition,Surgical Infection Prevention
432,HospitalName,ALASKA REGIONAL HOSPITAL
432,Condition,Heart Failure
433,HospitalName,ALASKA REGIONAL HOSPITAL
433,Condition,Heart Failure
434,HospitalName,ALASKA REGIONAL HOSPITAL
434,Condition,Heart Failure
435,HospitalName,ALASKA REGIONAL HOSPITAL
435,Condition,Heart Failure
436,HospitalName,ALASKA REGIONAL HOSPITAL
436,Condition,Pneumonia
437,HospitalName,ALASKA REGIONAL HOSPITAL
437,Condition,Pneumonia
438,HospitalName,ALASKA REGIONAL HOSPITAL
438,Condition,Pneumonia
439,HospitalName,ALASKA REGIONAL HOSPITAL
439,Condition,Pneumonia
440,HospitalName,ALASKA REGIONAL HOSPITAL
440,Condition,Pneumonia
441,HospitalName,ALASKA REGIONAL HOSPITAL
441,Condition,Pneumonia
442,HospitalName,ALASKA REGIONAL HOSPITAL
442,Condition,Surgical Infection Prevention
443,HospitalName,ALASKA REGIONAL HOSPITAL
443,Condition,Surgical Infection Prevention
444,HospitalName,ALASKA REGIONAL HOSPITAL
444,Condition,Surgical Infection Prevention
445,HospitalName,ALASKA REGIONAL HOSPITAL
445,Condition,Surgical Infection Prevention
446,HospitalName,ALASKA REGIONAL HOSPITAL
446,Condition,Surgical Infection Prevention
447,HospitalName,ALASKA REGIONAL HOSPITAL
447,Condition,Surgical Infection Prevention
448,HospitalName,ALASKA REGIONAL HOSPITAL
448,Condition,Surgical Infection Prevention
449,HospitalName,ALASKA REGIONAL HOSPITAL
449,Condition,Surgical Infection Prevention
450,HospitalName,YUKON KUSKOKWIM DELTA REG HOSPITAL
450,Condition,Heart Attack
451,HospitalName,YUKON KUSKOKWIM DELTA REG HOSPITAL
451,Condition,Heart Attack
452,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
452,Condition,Pneumonia
453,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
453,Condition,Pneumonia
454,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
454,Condition,Pneumonia
455,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
455,Condition,Pneumonia
456,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
456,Condition,Pneumonia
457,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
457,Condition,Pneumonia
458,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
458,Condition,Surgical Infection Prevention
459,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
459,Condition,Surgical Infection Prevention
460,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
460,Condition,Surgical Infection Prevention
461,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
461,Condition,Surgical Infection Prevention
462,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
462,Condition,Surgical Infection Prevention
463,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
463,Condition,Surgical Infection Prevention
464,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
464,Condition,Surgical Infection Prevention
465,HospitalName,HELEN KELLER MEMORIAL HOSPITAL
465,Condition,Surgical Infection Prevention
466,HospitalName,DALE MEDICAL CENTER
466,Condition,Heart Attack
467,HospitalName,DALE MEDICAL CENTER
467,Condition,Heart Attack
468,HospitalName,DALE MEDICAL CENTER
468,Condition,Heart Attack
469,HospitalName,DALE MEDICAL CENTER
469,Condition,Heart Attack
470,HospitalName,DALE MEDICAL CENTER
470,Condition,Heart Attack
471,HospitalName,DALE MEDICAL CENTER
471,Condition,Heart Attack
472,HospitalName,DALE MEDICAL CENTER
472,Condition,Heart Attack
473,HospitalName,DALE MEDICAL CENTER
473,Condition,Heart Failure
474,HospitalName,DALE MEDICAL CENTER
474,Condition,Heart Failure
475,HospitalName,DALE MEDICAL CENTER
475,Condition,Heart Failure
476,HospitalName,DALE MEDICAL CENTER
476,Condition,Heart Failure
477,HospitalName,DALE MEDICAL CENTER
477,Condition,Pneumonia
478,HospitalName,DALE MEDICAL CENTER
478,Condition,Pneumonia
479,HospitalName,DALE MEDICAL CENTER
479,Condition,Pneumonia
480,HospitalName,DALE MEDICAL CENTER
480,Condition,Pneumonia
481,HospitalName,DALE MEDICAL CENTER
481,Condition,Pneumonia
482,HospitalName,DALE MEDICAL CENTER
482,Condition,Pneumonia
483,HospitalName,DALE MEDICAL CENTER
483,Condition,Surgical Infection Prevention
484,HospitalName,DALE MEDICAL CENTER
484,Condition,Surgical Infection Prevention
485,HospitalName,DALE MEDICAL CENTER
485,Condition,Surgical Infection Prevention
486,HospitalName,DALE MEDICAL CENTER
486,Condition,Surgical Infection Prevention
487,HospitalName,DALE MEDICAL CENTER
487,Condition,Surgical Infection Prevention
488,HospitalName,DALE MEDICAL CENTER
488,Condition,Surgical Infection Prevention
489,HospitalName,DALE MEDICAL CENTER
489,Condition,Surgical Infection Prevention
490,HospitalName,DALE MEDICAL CENTER
490,Condition,Surgical Infection Prevention
491,HospitalName,CHEROKEE MEDICAL CENTER
491,Condition,Heart Attack
492,HospitalName,CHEROKEE MEDICAL CENTER
492,Condition,Heart Attack
493,HospitalName,CHEROKEE MEDICAL CENTER
493,Condition,Heart Attack
494,HospitalName,CHEROKEE MEDICAL CENTER
494,Condition,Heart Attack
495,HospitalName,CHEROKEE MEDICAL CENTER
495,Condition,Heart Attack
496,HospitalName,CHEROKEE MEDICAL CENTER
496,Condition,Heart Attack
497,HospitalName,CHEROKEE MEDICAL CENTER
497,Condition,Heart Attack
498,HospitalName,CHEROKEE MEDICAL CENTER
498,Condition,Heart Failure
499,HospitalName,CHEROKEE MEDICAL CENTER
499,Condition,Heart Failure
500,HospitalName,CHEROKEE MEDICAL CENTER
500,Condition,Heart Failure
501,HospitalName,CHEROKEE MEDICAL CENTER
501,Condition,Heart Failure
502,HospitalName,CHEROKEE MEDICAL CENTER
502,Condition,Pneumonia
503,HospitalName,CHEROKEE MEDICAL CENTER
503,Condition,Pneumonia
504,HospitalName,CHEROKEE MEDICAL CENTER
504,Condition,Pneumonia
505,HospitalName,CHEROKEE MEDICAL CENTER
505,Condition,Pneumonia
506,HospitalName,CHEROKEE MEDICAL CENTER
506,Condition,Pneumonia
507,HospitalName,CHEROKEE MEDICAL CENTER
507,Condition,Pneumonia
508,HospitalName,CHEROKEE MEDICAL CENTER
508,Condition,Surgical Infection Prevention
509,HospitalName,CHEROKEE MEDICAL CENTER
509,Condition,Surgical Infection Prevention
510,HospitalName,CHEROKEE MEDICAL CENTER
510,Condition,Surgical Infection Prevention
511,HospitalName,CHEROKEE MEDICAL CENTER
511,Condition,Surgical Infection Prevention
512,HospitalName,CHEROKEE MEDICAL CENTER
512,Condition,Surgical Infection Prevention
513,HospitalName,CHEROKEE MEDICAL CENTER
513,Condition,Surgical Infection Prevention
514,HospitalName,CHEROKEE MEDICAL CENTER
514,Condition,Surgical Infection Prevention
515,HospitalName,CHEROKEE MEDICAL CENTER
515,Condition,Surgical Infection Prevention
516,HospitalName,BAPTIST MEDICAL CENTER SOUTH
516,Condition,Heart Attack
517,HospitalName,BAPTIST MEDICAL CENTER SOUTH
517,Condition,Heart Attack
518,HospitalName,BAPTIST MEDICAL CENTER SOUTH
518,Condition,Heart Attack
519,HospitalName,BAPTIST MEDICAL CENTER SOUTH
519,Condition,Heart Attack
520,HospitalName,BAPTIST MEDICAL CENTER SOUTH
520,Condition,Heart Attack
521,HospitalName,BAPTIST MEDICAL CENTER SOUTH
521,Condition,Heart Attack
522,HospitalName,BAPTIST MEDICAL CENTER SOUTH
522,Condition,Heart Attack
523,HospitalName,BAPTIST MEDICAL CENTER SOUTH
523,Condition,Heart Failure
524,HospitalName,BAPTIST MEDICAL CENTER SOUTH
524,Condition,Heart Failure
525,HospitalName,BAPTIST MEDICAL CENTER SOUTH
525,Condition,Heart Failure
526,HospitalName,BAPTIST MEDICAL CENTER SOUTH
526,Condition,Heart Failure
527,HospitalName,BAPTIST MEDICAL CENTER SOUTH
527,Condition,Pneumonia
528,HospitalName,BAPTIST MEDICAL CENTER SOUTH
528,Condition,Pneumonia
529,HospitalName,BAPTIST MEDICAL CENTER SOUTH
529,Condition,Pneumonia
530,HospitalName,BAPTIST MEDICAL CENTER SOUTH
530,Condition,Pneumonia
531,HospitalName,BAPTIST MEDICAL CENTER SOUTH
531,Condition,Pneumonia
532,HospitalName,BAPTIST MEDICAL CENTER SOUTH
532,Condition,Pneumonia
533,HospitalName,BAPTIST MEDICAL CENTER SOUTH
533,Condition,Surgical Infection Prevention
534,HospitalName,BAPTIST MEDICAL CENTER SOUTH
534,Condition,Surgical Infection Prevention
535,HospitalName,BAPTIST MEDICAL CENTER SOUTH
535,Condition,Surgical Infection Prevention
536,HospitalName,BAPTIST MEDICAL CENTER SOUTH
536,Condition,Surgical Infection Prevention
537,HospitalName,BAPTIST MEDICAL CENTER SOUTH
537,Condition,Surgical Infection Prevention
538,HospitalName,BAPTIST MEDICAL CENTER SOUTH
538,Condition,Surgical Infection Prevention
539,HospitalName,BAPTIST MEDICAL CENTER SOUTH
539,Condition,Surgical Infection Prevention
540,HospitalName,BAPTIST MEDICAL CENTER SOUTH
540,Condition,Surgical Infection Prevention
541,HospitalName,JACKSON HOSPITAL & CLINIC INC
541,Condition,Heart Attack
542,HospitalName,JACKSON HOSPITAL & CLINIC INC
542,Condition,Heart Attack
543,HospitalName,JACKSON HOSPITAL & CLINIC INC
543,Condition,Heart Attack
544,HospitalName,JACKSON HOSPITAL & CLINIC INC
544,Condition,Heart Attack
545,HospitalName,JACKSON HOSPITAL & CLINIC INC
545,Condition,Heart Attack
546,HospitalName,JACKSON HOSPITAL & CLINIC INC
546,Condition,Heart Attack
547,HospitalName,JACKSON HOSPITAL & CLINIC INC
547,Condition,Heart Attack
548,HospitalName,JACKSON HOSPITAL & CLINIC INC
548,Condition,Heart Failure
549,HospitalName,JACKSON HOSPITAL & CLINIC INC
549,Condition,Heart Failure
550,HospitalName,JACKSON HOSPITAL & CLINIC INC
550,Condition,Heart Failure
551,HospitalName,JACKSON HOSPITAL & CLINIC INC
551,Condition,Heart Failure
552,HospitalName,JACKSON HOSPITAL & CLINIC INC
552,Condition,Pneumonia
553,HospitalName,JACKSON HOSPITAL & CLINIC INC
553,Condition,Pneumonia
554,HospitalName,JACKSON HOSPITAL & CLINIC INC
554,Condition,Pneumonia
555,HospitalName,JACKSON HOSPITAL & CLINIC INC
555,Condition,Pneumonia
556,HospitalName,JACKSON HOSPITAL & CLINIC INC
556,Condition,Pneumonia
557,HospitalName,JACKSON HOSPITAL & CLINIC INC
557,Condition,Pneumonia
558,HospitalName,JACKSON HOSPITAL & CLINIC INC
558,Condition,Surgical Infection Prevention
559,HospitalName,JACKSON HOSPITAL & CLINIC INC
559,Condition,Surgical Infection Prevention
560,HospitalName,JACKSON HOSPITAL & CLINIC INC
560,Condition,Surgical Infection Prevention
561,HospitalName,JACKSON HOSPITAL & CLINIC INC
561,Condition,Surgical Infection Prevention
562,HospitalName,JACKSON HOSPITAL & CLINIC INC
562,Condition,Surgical Infection Prevention
563,HospitalName,JACKSON HOSPITAL & CLINIC INC
563,Condition,Surgical Infection Prevention
564,HospitalName,JACKSON HOSPITAL & CLINIC INC
564,Condition,Surgical Infection Prevention
565,HospitalName,JACKSON HOSPITAL & CLINIC INC
565,Condition,Surgical Infection Prevention
566,HospitalName,G H LANIER MEMORIAL HOSPITAL
566,Condition,Heart Attack
567,HospitalName,G H LANIER MEMORIAL HOSPITAL
567,Condition,Heart Attack
568,HospitalName,G H LANIER MEMORIAL HOSPITAL
568,Condition,Heart Attack
569,HospitalName,G H LANIER MEMORIAL HOSPITAL
569,Condition,Heart Attack
570,HospitalName,G H LANIER MEMORIAL HOSPITAL
570,Condition,Heart Attack
571,HospitalName,G H LANIER MEMORIAL HOSPITAL
571,Condition,Heart Attack
572,HospitalName,G H LANIER MEMORIAL HOSPITAL
572,Condition,Heart Attack
573,HospitalName,G H LANIER MEMORIAL HOSPITAL
573,Condition,Heart Failure
574,HospitalName,G H LANIER MEMORIAL HOSPITAL
574,Condition,Heart Failure
575,HospitalName,G H LANIER MEMORIAL HOSPITAL
575,Condition,Heart Failure
576,HospitalName,G H LANIER MEMORIAL HOSPITAL
576,Condition,Heart Failure
577,HospitalName,G H LANIER MEMORIAL HOSPITAL
577,Condition,Pneumonia
578,HospitalName,G H LANIER MEMORIAL HOSPITAL
578,Condition,Pneumonia
579,HospitalName,G H LANIER MEMORIAL HOSPITAL
579,Condition,Pneumonia
580,HospitalName,G H LANIER MEMORIAL HOSPITAL
580,Condition,Pneumonia
581,HospitalName,G H LANIER MEMORIAL HOSPITAL
581,Condition,Pneumonia
582,HospitalName,G H LANIER MEMORIAL HOSPITAL
582,Condition,Pneumonia
583,HospitalName,G H LANIER MEMORIAL HOSPITAL
583,Condition,Surgical Infection Prevention
584,HospitalName,G H LANIER MEMORIAL HOSPITAL
584,Condition,Surgical Infection Prevention
585,HospitalName,G H LANIER MEMORIAL HOSPITAL
585,Condition,Surgical Infection Prevention
586,HospitalName,G H LANIER MEMORIAL HOSPITAL
586,Condition,Surgical Infection Prevention
587,HospitalName,G H LANIER MEMORIAL HOSPITAL
587,Condition,Surgical Infection Prevention
588,HospitalName,G H LANIER MEMORIAL HOSPITAL
588,Condition,Surgical Infection Prevention
589,HospitalName,G H LANIER MEMORIAL HOSPITAL
589,Condition,Surgical Infection Prevention
590,HospitalName,G H LANIER MEMORIAL HOSPITAL
590,Condition,Surgical Infection Prevention
591,HospitalName,ELBA GENERAL HOSPITAL
591,Condition,Heart Attack
592,HospitalName,ELBA GENERAL HOSPITAL
592,Condition,Heart Attack
593,HospitalName,ELBA GENERAL HOSPITAL
593,Condition,Heart Attack
594,HospitalName,ELBA GENERAL HOSPITAL
594,Condition,Heart Attack
595,HospitalName,ELBA GENERAL HOSPITAL
595,Condition,Heart Attack
596,HospitalName,ELBA GENERAL HOSPITAL
596,Condition,Heart Attack
597,HospitalName,ELBA GENERAL HOSPITAL
597,Condition,Heart Attack
598,HospitalName,ELBA GENERAL HOSPITAL
598,Condition,Heart Failure
599,HospitalName,ELBA GENERAL HOSPITAL
599,Condition,Heart Failure
600,HospitalName,ELBA GENERAL HOSPITAL
600,Condition,Heart Failure
601,HospitalName,ELBA GENERAL HOSPITAL
601,Condition,Heart Failure
602,HospitalName,ELBA GENERAL HOSPITAL
602,Condition,Pneumonia
603,HospitalName,ELBA GENERAL HOSPITAL
603,Condition,Pneumonia
604,HospitalName,ELBA GENERAL HOSPITAL
604,Condition,Pneumonia
605,HospitalName,ELBA GENERAL HOSPITAL
605,Condition,Pneumonia
606,HospitalName,ELBA GENERAL HOSPITAL
606,Condition,Pneumonia
607,HospitalName,ELBA GENERAL HOSPITAL
607,Condition,Pneumonia
608,HospitalName,ELBA GENERAL HOSPITAL
608,Condition,Surgical Infection Prevention
609,HospitalName,ELBA GENERAL HOSPITAL
609,Condition,Surgical Infection Prevention
610,HospitalName,ELBA GENERAL HOSPITAL
610,Condition,Surgical Infection Prevention
611,HospitalName,ELBA GENERAL HOSPITAL
611,Condition,Surgical Infection Prevention
612,HospitalName,ELBA GENERAL HOSPITAL
612,Condition,Surgical Infection Prevention
613,HospitalName,ELBA GENERAL HOSPITAL
613,Condition,Surgical Infection Prevention
614,HospitalName,ELBA GENERAL HOSPITAL
614,Condition,Surgical Infection Prevention
615,HospitalName,ELBA GENERAL HOSPITAL
615,Condition,Surgical Infection Prevention
616,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
616,Condition,Heart Attack
617,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
617,Condition,Heart Attack
618,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
618,Condition,Heart Attack
619,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
619,Condition,Heart Attack
620,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
620,Condition,Heart Attack
621,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
621,Condition,Heart Attack
622,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
622,Condition,Heart Attack
623,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
623,Condition,Heart Failure
624,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
624,Condition,Heart Failure
625,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
625,Condition,Heart Failure
626,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
626,Condition,Heart Failure
627,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
627,Condition,Pneumonia
628,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
628,Condition,Pneumonia
629,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
629,Condition,Pneumonia
630,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
630,Condition,Pneumonia
631,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
631,Condition,Pneumonia
632,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
632,Condition,Pneumonia
633,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
633,Condition,Surgical Infection Prevention
634,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
634,Condition,Surgical Infection Prevention
635,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
635,Condition,Surgical Infection Prevention
636,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
636,Condition,Surgical Infection Prevention
637,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
637,Condition,Surgical Infection Prevention
638,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
638,Condition,Surgical Infection Prevention
639,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
639,Condition,Surgical Infection Prevention
640,HospitalName,EAST ALABAMA MEDICAL CENTER AND SNF
640,Condition,Surgical Infection Prevention
641,HospitalName,WEDOWEE HOSPITAL
641,Condition,Heart Attack
642,HospitalName,WEDOWEE HOSPITAL
642,Condition,Heart Attack
643,HospitalName,WEDOWEE HOSPITAL
643,Condition,Heart Attack
