tid,attribute,correct_val
518,oid,519
518,name,GCIARXMGGLE
518,dept,DD77395
518,salary,4439
518,manager,CAFIDTXJRRM
519,oid,520
519,name,LZLDRWOKFSE
519,dept,DD13760
519,salary,3048
519,manager,XYICSTSFKNM
520,oid,521
520,name,IKPECCDECKE
520,dept,DD19895
520,salary,3670
520,manager,MRRILYZHVIM
521,oid,522
521,name,SGGOEHFXTFE
521,dept,DD75869
521,salary,3364
521,manager,EICPGWREDIM
522,oid,523
522,name,EZKOQMFSIOE
522,dept,DD53413
522,salary,1338
522,manager,BNRHULVDSJM
523,oid,524
523,name,XSHLWXQUNFE
523,dept,DD87378
523,salary,3465
523,manager,JNPGZFKVCKM
524,oid,525
524,name,FDARBBLTTJE
524,dept,DD73464
524,salary,4279
524,manager,GNMGJIRBNJM
525,oid,526
525,name,DBLWWNFBZSE
525,dept,DD13184
525,salary,1257
525,manager,RAVCHBRLYVM
526,oid,527
526,name,CRYYHKHOFTE
526,dept,DD55321
526,salary,2713
526,manager,IDAHFMTFBNM
527,oid,528
527,name,MSLNVSXSFFE
527,dept,DD24588
527,salary,2666
527,manager,ESIPBDQRGYM
528,oid,529
528,name,IMOPVHRVPCE
528,dept,DD25830
528,salary,4044
528,manager,MRRILYZHVIM
529,oid,530
529,name,XVGTJRTRHVE
529,dept,DD97933
529,salary,3801
529,manager,QQWPYQNAOWM
530,oid,531
530,name,ITJOINZPFTE
530,dept,DD35647
530,salary,2415
530,manager,JHNZRHTXLQM
531,oid,532
531,name,TQWZHOWAINE
531,dept,DD40397
531,salary,3763
531,manager,HTNCCAFJIYM
532,oid,533
532,name,MEWCLWKFTAE
532,dept,DD29288
532,salary,2596
532,manager,GZGKHZBFHAM
533,oid,534
533,name,RAJPEIBBSEE
533,dept,DD61738
533,salary,1679
533,manager,SCQCQYHVLMM
534,oid,535
534,name,CUSSRMZZDNE
534,dept,DD37686
534,salary,2725
534,manager,ULOORZCXOTM
535,oid,536
535,name,EPBCNTZFJYE
535,dept,DD88442
535,salary,3855
535,manager,HRHGHMPUGAM
536,oid,537
536,name,QJHKEOQLMWE
536,dept,DD40128
536,salary,1154
536,manager,QBNIIFFFDSM
537,oid,538
537,name,DPQLTUETVWE
537,dept,DD97854
537,salary,2833
537,manager,QQWPYQNAOWM
538,oid,539
538,name,UIYBOBBXDME
538,dept,DD60118
538,salary,1729
538,manager,UBBJKJHRVWM
539,oid,540
539,name,USRSURUXBHE
539,dept,DD02718
539,salary,4712
539,manager,SZYKZZWOUEM
540,oid,541
540,name,JPISDGXEFVE
540,dept,DD33351
540,salary,1337
540,manager,UXPXLTTPDOM
541,oid,542
541,name,VDEBEFIXTBE
541,dept,DD81259
541,salary,3294
541,manager,EIPHSLZBHZM
542,oid,543
542,name,BPBPVDKEPNE
542,dept,DD51549
542,salary,4588
542,manager,TEQYBYANQHM
543,oid,544
543,name,NDUIGUUCFOE
543,dept,DD08955
543,salary,2396
543,manager,ZJTALSBYPAM
544,oid,545
544,name,TQKJTMMVBEE
544,dept,DD43051
544,salary,4051
544,manager,EQTDUOXQFCM
545,oid,546
545,name,RIISYISFUOE
545,dept,DD23688
545,salary,2207
545,manager,TJUSAKEVAOM
546,oid,547
546,name,EQNCWNREDPE
546,dept,DD80167
546,salary,3439
546,manager,OESKPZFXEEM
547,oid,548
547,name,GCIARXMGGLE
547,dept,DD77395
547,salary,2265
547,manager,CAFIDTXJRRM
548,oid,549
548,name,RRLUMSXMATE
548,dept,DD51487
548,salary,4526
548,manager,EETBNZSUKAM
549,oid,550
549,name,OXEIBBCFWDE
549,dept,DD48396
549,salary,3349
549,manager,NFSIULTSKPM
550,oid,551
550,name,JPISDGXEFVE
550,dept,DD33351
550,salary,2872
550,manager,UXPXLTTPDOM
551,oid,552
551,name,DQRBZULTAYE
551,dept,DD07244
551,salary,1041
551,manager,HWMMFBGBDUM
552,oid,553
552,name,RECHWWPRKPE
552,dept,DD76496
552,salary,4125
552,manager,OIPUOQRVZQM
553,oid,554
553,name,BLBSDXEGPTE
553,dept,DD15536
553,salary,3094
553,manager,NAXDWQCABDM
554,oid,555
554,name,PFHCPSOQTZE
554,dept,DD76152
554,salary,2438
554,manager,TEQYBYANQHM
555,oid,556
555,name,HZVFHHVVQAE
555,dept,DD25871
555,salary,3204
555,manager,NKMOKCMFNQM
556,oid,557
556,name,ANJYRALTPTE
556,dept,DD25903
556,salary,3564
556,manager,IUNJIIMCZDM
557,oid,558
557,name,LBDWRGFOBHE
557,dept,DD61610
557,salary,1432
557,manager,LMYLPQXECCM
558,oid,559
558,name,OWVKZCXZQLE
558,dept,DD70473
558,salary,4413
558,manager,BITZUPQCHSM
559,oid,560
559,name,UFUCQVETWPE
559,dept,DD41304
559,salary,2608
559,manager,XYSCDSLCQMM
560,oid,561
560,name,HZKJHLADVRE
560,dept,DD38218
560,salary,3873
560,manager,KZUQQZTVMOM
561,oid,562
561,name,KDCEYSOTJJE
561,dept,DD18587
561,salary,3962
561,manager,BNRHULVDSJM
562,oid,563
562,name,CSGUNCCACBE
562,dept,DD92627
562,salary,4880
562,manager,VWUNMQIGINM
563,oid,564
563,name,ANJYRALTPTE
563,dept,DD25903
563,salary,2442
563,manager,IUNJIIMCZDM
564,oid,565
564,name,GGPQFANAIYE
564,dept,DD18991
564,salary,2123
564,manager,SYAEZLOKJUM
565,oid,566
565,name,ITJOINZPFTE
565,dept,DD35647
565,salary,1380
565,manager,JHNZRHTXLQM
566,oid,567
566,name,LNZENPJBTPE
566,dept,DD18739
566,salary,3869
566,manager,LWFCQBQIJAM
567,oid,568
567,name,KAQDOYBAUIE
567,dept,DD59408
567,salary,1850
567,manager,UXPXLTTPDOM
568,oid,569
568,name,ZWPBQWIDERE
568,dept,DD13107
568,salary,4947
568,manager,QPJPZVJNEKM
569,oid,570
569,name,OMCDWVQAZXE
569,dept,DD56457
569,salary,3259
569,manager,UKWXZTTPYNM
570,oid,571
570,name,HRFIBJRFWPE
570,dept,DD23951
570,salary,3253
570,manager,TERIDRBTYOM
571,oid,572
571,name,GQDEHWYHFVE
571,dept,DD56077
571,salary,2153
571,manager,JFYQTAPBDPM
572,oid,573
572,name,XGVWMPWSOAE
572,dept,DD99768
572,salary,3437
572,manager,PJBYLUFOVOM
573,oid,574
573,name,FRLLWMKLZUE
573,dept,DD36638
573,salary,3442
573,manager,EQOHYWLOQUM
574,oid,575
574,name,KMNPJKKHYAE
574,dept,DD45197
574,salary,4893
574,manager,IXTDMCXNNYM
575,oid,576
575,name,JGTWHDSDHEE
575,dept,DD11500
575,salary,2241
575,manager,SZYKZZWOUEM
576,oid,577
576,name,GQDEHWYHFVE
576,dept,DD56077
576,salary,2855
576,manager,JFYQTAPBDPM
577,oid,578
577,name,JFRQKMAGQVE
577,dept,DD95825
577,salary,3395
577,manager,WEHRPRABIZM
578,oid,579
578,name,VCKWBAXVMBE
578,dept,DD76566
578,salary,2025
578,manager,TORWKWSGGNM
579,oid,580
579,name,NMTIJWOSEOE
579,dept,DD40041
579,salary,2305
579,manager,JNPGZFKVCKM
580,oid,581
580,name,LOEXAKDIOOE
580,dept,DD94691
580,salary,4975
580,manager,SWLENZIZEWM
581,oid,582
581,name,VDCMHMYRGLE
581,dept,DD80430
581,salary,3449
581,manager,SHRWNVYVTFM
582,oid,583
582,name,MQYCFOJZROE
582,dept,DD32398
582,salary,4031
582,manager,OJGBFDIAYXM
583,oid,584
583,name,PCPVOXHVSAE
583,dept,DD34750
583,salary,1418
583,manager,UBUANRRIDSM
584,oid,585
584,name,YYZIGFHKABE
584,dept,DD76900
584,salary,4708
584,manager,JFYQTAPBDPM
585,oid,586
585,name,VFKVXFPPHXE
585,dept,DD43563
585,salary,1507
585,manager,FXLRYABLPMM
586,oid,587
586,name,SGGOEHFXTFE
586,dept,DD75869
586,salary,2369
586,manager,EICPGWREDIM
587,oid,588
587,name,DUYQNSGUTHE
587,dept,DD48274
587,salary,4828
587,manager,NBKLQFAQSIM
588,oid,589
588,name,QVRDMXAFVGE
588,dept,DD61445
588,salary,1237
588,manager,QHEOCNZBLGM
589,oid,590
589,name,MLQPLVLXZLE
589,dept,DD13074
589,salary,2840
589,manager,LTWWPTJMOEM
590,oid,591
590,name,MEWCLWKFTAE
590,dept,DD29288
590,salary,3683
590,manager,GZGKHZBFHAM
591,oid,592
591,name,CLXXNYHDBZE
591,dept,DD18160
591,salary,3867
591,manager,RJFIDNWFVTM
592,oid,593
592,name,YLMIXUZALQE
592,dept,DD45008
592,salary,4639
592,manager,XFNBJYIXMIM
593,oid,594
593,name,LZLDRWOKFSE
593,dept,DD13760
593,salary,1519
593,manager,XYICSTSFKNM
594,oid,595
594,name,DAFWACHPKFE
594,dept,DD65829
594,salary,3089
594,manager,NHPRQSZKTYM
595,oid,596
595,name,YCLLUUHTHYE
595,dept,DD27533
595,salary,1013
595,manager,ESIPBDQRGYM
596,oid,597
596,name,PXSLZCZJGPE
596,dept,DD99048
596,salary,1800
596,manager,EQTDUOXQFCM
597,oid,598
597,name,DZCKGWVJPGE
597,dept,DD51232
597,salary,3043
597,manager,WXSQTKROJFM
598,oid,599
598,name,FROYPJOAKKE
598,dept,DD14816
598,salary,4011
598,manager,GBFIUZLYEVM
599,oid,600
599,name,FQRYFEUVXYE
599,dept,DD47317
599,salary,3309
599,manager,LTWWPTJMOEM
600,oid,601
600,name,VEXOQPCVRYE
600,dept,DD00901
600,salary,2372
600,manager,IVTTGLIUCQM
601,oid,602
601,name,IFWKTCZEWBE
601,dept,DD14440
601,salary,2809
601,manager,SWLENZIZEWM
602,oid,603
602,name,ZBBDLLZPIPE
602,dept,DD51669
602,salary,3185
602,manager,RLQLFLYPADM
603,oid,604
603,name,EZPMMWHNZGE
603,dept,DD70331
603,salary,4703
603,manager,QOGYWIDTXUM
604,oid,605
604,name,MDAHCOWZGFE
604,dept,DD49827
604,salary,3474
604,manager,XJUEOOMLZNM
605,oid,606
605,name,QJHKEOQLMWE
605,dept,DD40128
605,salary,4213
605,manager,QBNIIFFFDSM
606,oid,607
606,name,VFTVTLGRMBE
606,dept,DD47681
606,salary,3687
606,manager,HXJLMPNWWHM
607,oid,608
607,name,HSDZTJBUZRE
607,dept,DD63262
607,salary,1652
607,manager,ARCDYPRJLMM
608,oid,609
608,name,VZDMXKDEPXE
608,dept,DD16928
608,salary,1780
608,manager,GBFIUZLYEVM
609,oid,610
609,name,NDUIGUUCFOE
609,dept,DD08955
609,salary,4154
609,manager,ZJTALSBYPAM
610,oid,611
610,name,HBLTWVBCGME
610,dept,DD48733
610,salary,4899
610,manager,LRFSLITBANM
611,oid,612
611,name,EZPMMWHNZGE
611,dept,DD70331
611,salary,1601
611,manager,QOGYWIDTXUM
612,oid,613
612,name,JRSYUXGPOPE
612,dept,DD60631
612,salary,1478
612,manager,WEHRPRABIZM
613,oid,614
613,name,WPSVUFHMQLE
613,dept,DD69995
613,salary,3404
613,manager,VAZGHWNRFPM
614,oid,615
614,name,FFAUJXOKYFE
614,dept,DD34712
614,salary,2889
614,manager,ZKUTZKTSDEM
615,oid,616
615,name,BIYZLEPEXHE
615,dept,DD79051
615,salary,2213
615,manager,IYHLXLNAHIM
616,oid,617
616,name,SPHSHBTYCHE
616,dept,DD16942
616,salary,1356
616,manager,HRHGHMPUGAM
617,oid,618
617,name,FQRYFEUVXYE
617,dept,DD47317
617,salary,3831
617,manager,LTWWPTJMOEM
618,oid,619
618,name,DPGGLPCTOOE
618,dept,DD72896
618,salary,3861
618,manager,RIASRABRRZM
619,oid,620
619,name,MPIRAIGUSAE
619,dept,DD24748
619,salary,2358
619,manager,MVYRQNUCFKM
620,oid,621
620,name,ZYMOIGWIIOE
620,dept,DD04084
620,salary,2381
620,manager,BFVORJBMSXM
621,oid,622
621,name,JXESBQRJEFE
621,dept,DD45512
621,salary,3705
621,manager,QHEOCNZBLGM
622,oid,623
622,name,ZWPBQWIDERE
622,dept,DD13107
622,salary,3187
622,manager,QPJPZVJNEKM
623,oid,624
623,name,UVDXFATUXTE
623,dept,DD18059
623,salary,3635
623,manager,HRHGHMPUGAM
624,oid,625
624,name,NMVEWMIZVZE
624,dept,DD17042
624,salary,3822
624,manager,CAQQRATKZEM
625,oid,626
625,name,FGAUJGXAMRE
625,dept,DD24548
625,salary,4754
625,manager,RLQLFLYPADM
626,oid,627
626,name,OWVKZCXZQLE
626,dept,DD70473
626,salary,2003
626,manager,BITZUPQCHSM
627,oid,628
627,name,VFKVXFPPHXE
627,dept,DD43563
627,salary,1801
627,manager,FXLRYABLPMM
628,oid,629
628,name,UKHTQJBAMJE
628,dept,DD23558
628,salary,3820
628,manager,FXLRYABLPMM
629,oid,630
629,name,PRBDJIMZNPE
629,dept,DD79266
629,salary,1874
629,manager,EETBNZSUKAM
630,oid,631
630,name,TYTNEHZCUDE
630,dept,DD81416
630,salary,3880
630,manager,MRRILYZHVIM
631,oid,632
631,name,RQGTOOKDXBE
631,dept,DD72114
631,salary,2099
631,manager,MRRILYZHVIM
632,oid,633
632,name,ZBBDLLZPIPE
632,dept,DD51669
632,salary,3952
632,manager,RLQLFLYPADM
633,oid,634
633,name,KJBDRFNPDPE
633,dept,DD57457
633,salary,1064
633,manager,NHDJKFVARUM
634,oid,635
634,name,UFUCQVETWPE
634,dept,DD41304
634,salary,2670
634,manager,XYSCDSLCQMM
635,oid,636
635,name,MPROCZKBAIE
635,dept,DD58122
635,salary,4014
635,manager,JIPXMAOBVUM
636,oid,637
636,name,GYYVJCBSQOE
636,dept,DD23839
636,salary,4855
636,manager,RYIUSLZCGYM
637,oid,638
637,name,HNLNGHTGXDE
637,dept,DD86955
637,salary,2205
637,manager,SYAEZLOKJUM
638,oid,639
638,name,EGAYZUBTQCE
638,dept,DD38295
638,salary,4238
638,manager,OAQRDRRMRCM
639,oid,640
639,name,XGVWMPWSOAE
639,dept,DD99768
639,salary,3419
639,manager,PJBYLUFOVOM
640,oid,641
640,name,DLTKSZQQIWE
640,dept,DD59374
640,salary,3859
640,manager,WLJKAYLDYSM
641,oid,642
641,name,JRSYUXGPOPE
641,dept,DD60631
641,salary,1371
641,manager,WEHRPRABIZM
642,oid,643
642,name,HSDZTJBUZRE
642,dept,DD63262
642,salary,2810
642,manager,ARCDYPRJLMM
643,oid,644
643,name,HCCNGKOPKJE
643,dept,DD04595
643,salary,2600
643,manager,BCOUHNPMOZM
644,oid,645
644,name,MQYCFOJZROE
644,dept,DD32398
644,salary,4021
644,manager,OJGBFDIAYXM
645,oid,646
645,name,GCIARXMGGLE
645,dept,DD77395
645,salary,1595
645,manager,CAFIDTXJRRM
646,oid,647
646,name,YCNXVGADRXE
646,dept,DD70381
646,salary,1135
646,manager,ULOORZCXOTM
647,oid,648
647,name,IIUOZCFZRTE
647,dept,DD70354
647,salary,2263
647,manager,HJVTIAFWGHM
648,oid,649
648,name,AZAZFNCCUSE
648,dept,DD75676
648,salary,3391
648,manager,KDBDZOGARVM
649,oid,650
649,name,NKCPAJRQTAE
649,dept,DD36585
649,salary,4412
649,manager,DJJAKFWJAAM
650,oid,651
650,name,BZHXFNAGXKE
650,dept,DD61572
650,salary,3168
650,manager,XFBLGRKLVHM
651,oid,652
651,name,USRSURUXBHE
651,dept,DD02718
651,salary,1239
651,manager,SZYKZZWOUEM
652,oid,653
652,name,NMTIJWOSEOE
652,dept,DD40041
652,salary,1383
652,manager,JNPGZFKVCKM
653,oid,654
653,name,VENVITYJYJE
653,dept,DD68375
653,salary,2432
653,manager,LTLRYSLAPBM
654,oid,655
654,name,BZHXFNAGXKE
654,dept,DD61572
654,salary,3178
654,manager,XFBLGRKLVHM
655,oid,656
655,name,NOKRDAFTAKE
655,dept,DD93902
655,salary,4008
655,manager,NWNSALIYVAM
656,oid,657
656,name,ROBYQBSFGHE
656,dept,DD01881
656,salary,4774
656,manager,JIPXMAOBVUM
657,oid,658
657,name,UZETOUIDEQE
657,dept,DD44150
657,salary,2459
657,manager,SBWWOLOGRRM
658,oid,659
658,name,RJEBOFNFBDE
658,dept,DD93834
658,salary,4482
658,manager,QQWPYQNAOWM
659,oid,660
659,name,UKHTQJBAMJE
659,dept,DD23558
659,salary,1037
659,manager,FXLRYABLPMM
660,oid,661
660,name,KFCCGRKWEDE
660,dept,DD84240
660,salary,2338
660,manager,MBSWLUTPLKM
661,oid,662
661,name,UFUCQVETWPE
661,dept,DD41304
661,salary,1452
661,manager,XYSCDSLCQMM
662,oid,663
662,name,PJECTOMHBYE
662,dept,DD19430
662,salary,4373
662,manager,HXJLMPNWWHM
663,oid,664
663,name,VGUJABQUNSE
663,dept,DD08806
663,salary,3217
663,manager,ESCRDTGCYRM
664,oid,665
664,name,CODNMXLYBDE
664,dept,DD39924
664,salary,2781
664,manager,TLVCKEDISYM
665,oid,666
665,name,NXCRKZUHEWE
665,dept,DD87520
665,salary,3898
665,manager,IDAHFMTFBNM
666,oid,667
666,name,GDHTMHLIMEE
666,dept,DD60764
666,salary,3789
666,manager,XYSCDSLCQMM
667,oid,668
667,name,FJWBNOFFAOE
667,dept,DD93490
667,salary,1138
667,manager,NGRZZJGSPXM
668,oid,669
668,name,GQKTKNTWDXE
668,dept,DD52617
668,salary,3966
668,manager,EICPGWREDIM
669,oid,670
669,name,BPHAKHHXQSE
669,dept,DD26040
669,salary,3041
669,manager,SLWJCGKVXLM
670,oid,671
670,name,WRQGGGUORRE
670,dept,DD66005
670,salary,2283
670,manager,KZUQQZTVMOM
671,oid,672
671,name,NAGAJFYOUQE
671,dept,DD84401
671,salary,1539
671,manager,KNMVCYLFZQM
672,oid,673
672,name,AZOTCCZHXIE
672,dept,DD61939
672,salary,1804
672,manager,SYAEZLOKJUM
673,oid,674
673,name,BPHAKHHXQSE
673,dept,DD26040
673,salary,1045
673,manager,SLWJCGKVXLM
674,oid,675
674,name,EZPMMWHNZGE
674,dept,DD70331
674,salary,4832
674,manager,QOGYWIDTXUM
675,oid,676
675,name,PYKQNPQIIZE
675,dept,DD12978
675,salary,3117
675,manager,QHEOCNZBLGM
676,oid,677
676,name,ADTIXHRGARE
676,dept,DD93700
676,salary,4441
676,manager,EFJCSADIGRM
677,oid,678
677,name,DERVQXXTWGE
677,dept,DD78690
677,salary,2282
677,manager,DUQTCHBQCJM
678,oid,679
678,name,HYHKEQTMHDE
678,dept,DD93665
678,salary,3355
678,manager,CAFIDTXJRRM
679,oid,680
679,name,KMNPJKKHYAE
679,dept,DD45197
679,salary,2147
679,manager,IXTDMCXNNYM
680,oid,681
680,name,RSXBXLVWQJE
680,dept,DD15446
680,salary,2657
680,manager,ZITKUHEZNLM
681,oid,682
681,name,AZOTCCZHXIE
681,dept,DD61939
681,salary,4512
681,manager,SYAEZLOKJUM
682,oid,683
682,name,HKPGWTLAHFE
682,dept,DD96929
682,salary,4472
682,manager,BCOUHNPMOZM
683,oid,684
683,name,QVRDMXAFVGE
683,dept,DD61445
683,salary,3650
683,manager,QHEOCNZBLGM
684,oid,685
684,name,EGAYZUBTQCE
684,dept,DD38295
684,salary,2762
684,manager,OAQRDRRMRCM
685,oid,686
685,name,HXXMNOJQJLE
685,dept,DD82515
685,salary,1225
685,manager,ZITKUHEZNLM
686,oid,687
686,name,ZDCDNRHTENE
686,dept,DD00708
686,salary,1425
686,manager,DJJAKFWJAAM
687,oid,688
687,name,NUFMBIJCFJE
687,dept,DD60467
687,salary,1992
687,manager,GNMGJIRBNJM
688,oid,689
688,name,JGTLYPVTKEE
688,dept,DD72275
688,salary,3485
688,manager,JWKXQNUQKWM
689,oid,690
689,name,EYNAGOJWZSE
689,dept,DD52506
689,salary,2816
689,manager,XFBLGRKLVHM
690,oid,691
690,name,ZXBZJTMNJSE
690,dept,DD09513
690,salary,2568
690,manager,OQAUQVQHOIM
691,oid,692
691,name,WDKXNVBRMRE
691,dept,DD15222
691,salary,1110
691,manager,LANSSRWCWFM
692,oid,693
692,name,HRFIBJRFWPE
692,dept,DD23951
692,salary,1294
692,manager,TERIDRBTYOM
693,oid,694
693,name,HBLTWVBCGME
693,dept,DD48733
693,salary,4881
693,manager,LRFSLITBANM
694,oid,695
694,name,LNOCYTQSRYE
694,dept,DD15623
694,salary,4265
694,manager,PGVAQGRAVLM
695,oid,696
695,name,KPHTJVWUQLE
695,dept,DD84881
695,salary,1327
695,manager,BOKNGLJBJVM
696,oid,697
696,name,URRXRKCCWDE
696,dept,DD05336
696,salary,1819
696,manager,TUKIPQQATUM
697,oid,698
697,name,LVZZFTGWHVE
697,dept,DD84319
697,salary,2356
697,manager,HRHGHMPUGAM
698,oid,699
698,name,JMCWWVFXVTE
698,dept,DD93801
698,salary,3130
698,manager,EETBNZSUKAM
699,oid,700
699,name,JGTWHDSDHEE
699,dept,DD11500
699,salary,3105
699,manager,SZYKZZWOUEM
700,oid,701
700,name,ZZCUMBLTOTE
700,dept,DD33236
700,salary,3170
700,manager,JNPGZFKVCKM
701,oid,702
701,name,UVDXFATUXTE
701,dept,DD18059
701,salary,4371
701,manager,HRHGHMPUGAM
702,oid,703
702,name,FEVTJRSXUQE
702,dept,DD58728
702,salary,1605
702,manager,QQWPYQNAOWM
703,oid,704
703,name,MULUHONZSHE
703,dept,DD69918
703,salary,4323
703,manager,ESIPBDQRGYM
704,oid,705
704,name,RRLUMSXMATE
704,dept,DD51487
704,salary,4364
704,manager,EETBNZSUKAM
705,oid,706
705,name,MEWCLWKFTAE
705,dept,DD29288
705,salary,4907
705,manager,GZGKHZBFHAM
706,oid,707
706,name,TMDXWSCUHSE
706,dept,DD31050
706,salary,1694
706,manager,NWNSALIYVAM
707,oid,708
707,name,ZDCDNRHTENE
707,dept,DD00708
707,salary,4074
707,manager,DJJAKFWJAAM
708,oid,709
708,name,LVZZFTGWHVE
708,dept,DD84319
708,salary,1306
708,manager,HRHGHMPUGAM
709,oid,710
709,name,JPISDGXEFVE
709,dept,DD33351
709,salary,3943
709,manager,UXPXLTTPDOM
710,oid,711
710,name,AZAZFNCCUSE
710,dept,DD75676
710,salary,1908
710,manager,KDBDZOGARVM
711,oid,712
711,name,EFRKIBEBZAE
711,dept,DD46453
711,salary,3666
711,manager,SWLENZIZEWM
712,oid,713
712,name,CODNMXLYBDE
712,dept,DD39924
712,salary,4547
712,manager,TLVCKEDISYM
713,oid,714
713,name,OWVKZCXZQLE
713,dept,DD70473
713,salary,1354
713,manager,BITZUPQCHSM
714,oid,715
714,name,VRBISIGIAIE
714,dept,DD37953
714,salary,3883
714,manager,XLPLNWBKQXM
715,oid,716
715,name,AFJDPDJXAKE
715,dept,DD78157
715,salary,2318
715,manager,OAQRDRRMRCM
716,oid,717
716,name,XXYMINJGVOE
716,dept,DD02587
716,salary,2517
716,manager,TPBUKUKLWKM
717,oid,718
717,name,XSHLWXQUNFE
717,dept,DD87378
717,salary,4571
717,manager,JNPGZFKVCKM
718,oid,719
718,name,VIDYXGAGZHE
718,dept,DD36321
718,salary,1053
718,manager,UJSNCAQLPXM
719,oid,720
719,name,QWWHLNHHYHE
719,dept,DD25484
719,salary,2845
719,manager,RNOQZUVYQKM
720,oid,721
720,name,TVMWMWRRUDE
720,dept,DD59325
720,salary,3725
720,manager,NSDQWYGOBSM
721,oid,722
721,name,AFVBMKVPVDE
721,dept,DD69952
721,salary,3582
721,manager,QLOCETVTZAM
722,oid,723
722,name,FFAUJXOKYFE
722,dept,DD34712
722,salary,2124
722,manager,ZKUTZKTSDEM
723,oid,724
723,name,FXECWCZJECE
723,dept,DD95028
723,salary,4836
723,manager,MVYRQNUCFKM
724,oid,725
724,name,OIAPDVBPLOE
724,dept,DD21411
724,salary,4046
724,manager,GCQTJEBYFQM
725,oid,726
725,name,URRXRKCCWDE
725,dept,DD05336
725,salary,1068
725,manager,TUKIPQQATUM
726,oid,727
726,name,VIDYXGAGZHE
726,dept,DD36321
726,salary,3628
726,manager,UJSNCAQLPXM
727,oid,728
727,name,EOQVLQDMBRE
727,dept,DD03299
727,salary,4519
727,manager,MVYRQNUCFKM
728,oid,729
728,name,JGTWHDSDHEE
728,dept,DD11500
728,salary,3777
728,manager,SZYKZZWOUEM
729,oid,730
729,name,SYAAWWBWGAE
729,dept,DD03669
729,salary,3946
729,manager,OAQRDRRMRCM
730,oid,731
730,name,AGLBLXAFHJE
730,dept,DD14137
730,salary,4112
730,manager,TJUSAKEVAOM
731,oid,732
731,name,BZRLZPDQKBE
731,dept,DD81903
731,salary,4342
731,manager,SLWJCGKVXLM
732,oid,733
732,name,PMCBEHWLVGE
732,dept,DD99552
732,salary,1885
732,manager,UKYUGHHRHCM
733,oid,734
733,name,MPROCZKBAIE
733,dept,DD58122
733,salary,1871
733,manager,JIPXMAOBVUM
734,oid,735
734,name,VIDYXGAGZHE
734,dept,DD36321
734,salary,3063
734,manager,UJSNCAQLPXM
735,oid,736
735,name,CTQJMPJBXTE
735,dept,DD95005
735,salary,3685
735,manager,YWDUWYCDGJM
736,oid,737
736,name,JOXXMUFCLIE
736,dept,DD67923
736,salary,1658
736,manager,RAVCHBRLYVM
737,oid,738
737,name,WMGWIDCYHFE
737,dept,DD04435
737,salary,4120
737,manager,EICPGWREDIM
738,oid,739
738,name,HLPZUNMODUE
738,dept,DD98079
738,salary,4409
738,manager,EZXDGPVYDYM
739,oid,740
739,name,IMOPVHRVPCE
739,dept,DD25830
739,salary,3843
739,manager,MRRILYZHVIM
740,oid,741
740,name,FSHSJQXCXEE
740,dept,DD04854
740,salary,4038
740,manager,RNDYQTBSLDM
741,oid,742
741,name,RIZPXFHJQVE
741,dept,DD65302
741,salary,2574
741,manager,SZYKZZWOUEM
742,oid,743
742,name,HNLNGHTGXDE
742,dept,DD86955
742,salary,4130
742,manager,SYAEZLOKJUM
743,oid,744
743,name,BZHXFNAGXKE
743,dept,DD61572
743,salary,3698
743,manager,XFBLGRKLVHM
744,oid,745
744,name,PNIXUEFJJGE
744,dept,DD21202
744,salary,3810
744,manager,JWKXQNUQKWM
745,oid,746
745,name,ZYMOIGWIIOE
745,dept,DD04084
745,salary,2610
745,manager,BFVORJBMSXM
746,oid,747
746,name,XIXNPKFBLTE
746,dept,DD93756
746,salary,3116
746,manager,OGRZASKWKZM
747,oid,748
747,name,QVRDMXAFVGE
747,dept,DD61445
747,salary,4733
747,manager,QHEOCNZBLGM
748,oid,749
748,name,VEVROWNHHAE
748,dept,DD31921
748,salary,4822
748,manager,KLXKXXALYMM
749,oid,750
749,name,KTXIUXFWMJE
749,dept,DD67285
749,salary,1459
749,manager,EZXDGPVYDYM
750,oid,751
750,name,EKIXYXZGKZE
750,dept,DD43037
750,salary,1192
750,manager,JKOAMDHVCFM
751,oid,752
751,name,TGCZDWNXIHE
751,dept,DD87724
751,salary,4898
751,manager,RNOQZUVYQKM
752,oid,753
752,name,EFPHYHSNKUE
752,dept,DD50328
752,salary,1178
752,manager,PJBYLUFOVOM
753,oid,754
753,name,TMECUOKIPTE
753,dept,DD82063
753,salary,4625
753,manager,VAZGHWNRFPM
754,oid,755
754,name,FJTPFRNDHME
754,dept,DD80540
754,salary,1502
754,manager,QEMZDZCDXGM
755,oid,756
755,name,AVUNPLGYGLE
755,dept,DD31371
755,salary,4079
755,manager,GCQTJEBYFQM
756,oid,757
756,name,AVUNPLGYGLE
756,dept,DD31371
756,salary,3864
756,manager,GCQTJEBYFQM
757,oid,758
757,name,VENVITYJYJE
757,dept,DD68375
757,salary,2820
757,manager,LTLRYSLAPBM
758,oid,759
758,name,UKHTQJBAMJE
758,dept,DD23558
758,salary,1409
758,manager,FXLRYABLPMM
759,oid,760
759,name,WPSVUFHMQLE
759,dept,DD69995
759,salary,1692
759,manager,VAZGHWNRFPM
760,oid,761
760,name,OXEIBBCFWDE
760,dept,DD48396
760,salary,3734
760,manager,NFSIULTSKPM
761,oid,762
761,name,KMRTSPIJPKE
761,dept,DD23513
