Wernher,MacLachlan,F,304,1014474,BERWIND,WV,24815,S,Y,7000,3.0,2000,0,2000,252,False
Mrinal,Parodi,M,316,1000801,AUBURN,KS,66402,S,Y,3000,3.5,2250,0,2250,253,False
Martine,Dichev,M,980,1001233,NAPLES,NC,28760,S,Y,31500,6.393357,3300,0,3300,254,False
Narisa,Braccini,M,954,1000293,FORT MYERS,FL,33919,S,N,11000,0.0,0,0,0,255,False
Sami,Opatryn,M,302,1015247,WILMINGTON,DE,19804,S,Y,57000,5.7454543,110,0,110,256,False
Elvira,Bittner,F,678,1002236,BRONWOOD,GA,39826,S,N,85500,6.0,2700,0,0,257,False
Prithviraj,Tockey,F,814,1000484,ONEIDA,PA,18242,S,Y,71000,3.07,0,0,0,258,False
Nahid,Kerstetter,F,808,1014091,HANALEI,HI,96714,M,Y,63000,8.25,0,2080,1040,259,False
Makato,Schwertel,M,605,1013570,EDEN,SD,57232,M,Y,50500,0.0,0,0,0,260,False
Subra,Heusler,M,939,1004288,CABO ROJO,PR,623,S,N,33000,0.0,0,0,0,261,False
Aarron,Leigh,M,606,1000103,ALPHA,KY,42603,S,Y,61000,5.222222299999999,20,0,20,262,False
Kalyan,Schiettecatte,F,919,1002676,CHARLOTTE,NC,28244,M,N,70500,7.2115383,0,6600,0,263,False
Kellie,Khair,M,724,1000667,WAYNESBURG,PA,15370,S,N,9000,3.07,0,0,0,264,False
Patty,Corvi,M,205,1004770,MOBILE,AL,36611,M,Y,46000,5.0,0,3000,300,265,False
Narain,Ramanna,M,479,1003539,ODEN,AR,71966,M,N,89000,7.0,0,40,0,266,False
Bhavani,Caine,M,302,1000721,NEWARK,DE,19711,S,N,45500,4.961364,110,0,0,267,False
Hellis,Babinski,M,573,1002692,INDEPENDENCE,MO,64051,M,Y,57000,6.0,0,4200,1200,268,False
Glauco,Biederman,M,417,1002234,URBANA,MO,65767,M,N,9500,6.0,0,4200,0,269,False
Mary,Ezeife,F,801,1003265,MENDON,UT,84325,M,Y,43000,7.0,0,4950,2475,270,False
Rabab,Sagalovich,F,404,1002329,RIVERDALE,GA,30274,M,N,35500,6.0,0,5400,0,271,False
Miche,Domenig,M,304,1004479,TWILIGHT,WV,25204,M,N,95000,6.5,0,4000,0,272,False
Geber,Koubarakis,F,802,1006665,LOWER WATERFORD,VT,5848,M,N,93000,4.855404,0,6600,0,273,False
ChingYen,Pfeifer,F,775,1008174,SPARKS,NV,89432,S,N,86000,0.0,0,0,0,274,False
Renato,Mewes,F,240,1003252,BALTIMORE,MD,21201,M,N,68000,4.75,0,4800,0,275,False
Berl,Gluchowski,M,843,1006262,HOLLY HILL,SC,29059,M,N,73500,7.0,0,6600,0,276,False
Mathilde,Gunderson,F,843,1000253,BOWMAN,SC,29018,M,N,49000,7.0,0,6600,0,277,False
Charley,Conte,M,217,1001728,LAWNDALE,IL,61751,S,N,56000,3.0,2000,0,0,278,False
Nirina,Engelmann,F,505,1013912,SAN JON,NM,88434,M,Y,64000,5.3,0,6600,3300,279,False
Fedor,Brandsma,F,207,1002430,SOUTH WINDHAM,ME,4082,S,Y,70500,8.5,2850,0,2850,280,False
Nazanin,Abarbanel,M,712,1001832,MARCUS,IA,51035,M,Y,17000,2.788519,0,80,40,281,False
Hillary,Kinnaert,F,712,1001698,CLERMONT,IA,52135,S,N,60500,8.98,40,0,0,282,False
Eiichi,Tambouris,F,208,1012106,BOISE,ID,83731,M,Y,30000,7.8,0,6600,3300,283,False
Reuven,Susaki,M,802,1015132,STARKSBORO,VT,5487,M,Y,89500,4.7857695,0,6600,3300,284,False
Aral,Groendijk,F,775,1001807,LAS VEGAS,NV,89114,M,N,67500,0.0,0,0,0,285,False
Amitabh,Sills,M,405,1004792,RINGWOOD,OK,73768,S,N,9500,5.9305553,1000,0,0,286,False
Tzachi,Easwarakumar,F,505,1018582,ARENAS VALLEY,NM,88022,S,Y,21500,5.3,3300,0,3300,287,False
Juyang,Zdybel,M,304,1003682,MILL CREEK,WV,26280,M,N,15500,3.385,0,4000,0,288,False
Aravind,Nannarelli,M,574,1001966,NEW WAVERLY,IN,46961,S,Y,68000,3.4,1000,0,1000,289,False
Rafiul,Standera,F,302,1002259,WILMINGTON,DE,19885,M,Y,76000,5.95,0,220,110,290,False
Hideko,Schleiermacher,F,908,1001890,SALEM,NJ,8079,M,Y,21500,1.4236562,0,2000,1500,291,False
Maristella,Messabih,M,860,1003005,WATERBURY,CT,6706,S,Y,81000,5.0,12750,0,0,292,False
Conrad,Reese,M,318,1003599,SHREVEPORT,LA,71120,S,N,42500,6.0,4500,0,0,293,False
Hieu,Scheffler,M,302,1013079,DOVER,DE,19905,S,Y,83000,5.95,110,0,110,294,False
Iztok,Kosecka,M,763,1000837,ROCK CREEK,MN,55067,M,N,94500,7.85,0,6600,0,295,False
Yasushi,Kasprzak,M,203,1000029,STAMFORD,CT,6926,M,N,16000,5.0,0,24500,0,296,False
Klas,Altshuler,F,812,1000001,FORT WAYNE,IN,46807,S,Y,37500,3.4,1000,0,1000,297,False
Keven,Leinwand,F,501,1002524,ARKANSAS CITY,AR,71630,M,N,25000,6.16338,0,40,0,298,False
Mrinal,Kupsch,M,501,1001114,ROVER,AR,72860,M,Y,49000,7.0,0,40,20,299,False
Jaejoon,Billaud,F,605,1015725,REVA,SD,57651,S,Y,59000,0.0,0,0,0,300,False
Stephanie,Benhamou,M,701,1017383,MINOT,ND,58702,M,N,12500,2.1,0,6600,0,301,False
Nobuhisa,Condamines,M,316,1003008,HOLLENBERG,KS,66946,S,Y,84500,6.45,2250,0,2250,302,False
JoAnna,Kang,M,435,1007134,GLENWOOD,UT,84730,S,N,18000,7.0,2475,0,0,303,False
Michiko,Noga,M,509,1002446,LINCOLN,WA,99147,M,N,33000,0.0,0,0,0,304,False
Edson,Hader,M,918,1003671,OAKWOOD,OK,73658,S,N,13000,6.25,1000,0,0,305,False
Pino,Lapkowski,F,612,1002527,SAWYER,MN,55780,S,N,66500,7.804108599999999,3300,0,0,306,False
Fabien,Tulett,M,903,1000208,FANNIN,TX,77960,S,Y,91500,0.0,0,0,0,307,False
Pete,Lafuente,M,850,1000328,TALLAHASSEE,FL,32311,S,Y,94000,0.0,0,0,0,308,False
Ryutarou,Goldweic,F,337,1000736,LA PLACE,LA,70068,S,N,21500,4.88,4500,0,0,309,False
Shushma,Crelier,F,605,1009672,LANGFORD,SD,57454,M,Y,52500,0.0,0,0,0,310,False
Luiz,Jungen,M,401,1014238,PROVIDENCE,RI,2918,S,Y,61500,0.0,0,0,0,311,False
Tomyyuki,Haumacher,F,510,1000165,PLATINA,CA,96076,M,Y,40000,8.951314,0,174,272,312,False
Grigore,Callaway,M,404,1001474,MACON,GA,31216,M,Y,56000,6.0,0,5400,3000,313,False
Hidenosuke,Mewes,F,617,1001878,REHOBOTH,MA,2769,S,N,22500,5.3,3575,0,0,314,False
Ganapathy,Thede,M,251,1000161,THEODORE,AL,36590,M,N,61500,5.0,0,3000,0,315,False
Kendall,Roncato,F,971,1004090,ECHO,OR,97826,S,N,51000,9.0,159,0,0,316,False
Vlatka,Oehlmann,M,830,1000140,DALLAS,TX,75258,S,Y,4500,0.0,0,0,0,317,False
Wuudiann,Geppert,F,303,1004147,BLANCA,CO,81123,S,Y,41000,4.63,0,0,0,318,False
Kanchana,Kloeden,F,850,1001150,NEW SMYRNA BEACH,FL,32168,M,N,31000,0.0,0,0,0,319,False
Madanpal,Thees,M,731,1002450,CEDAR HILL,TN,37032,M,Y,5500,0.0,0,0,0,320,False
Volkmar,Nitta,F,317,1001251,CONVERSE,IN,46919,S,Y,76500,3.4,1000,0,1000,321,False
Gad,Annaratone,M,207,1001331,ROUND POND,ME,4564,M,Y,36500,8.5,0,5700,2850,322,False
Andre,Siddall,F,910,1000736,GREENSBORO,NC,27438,S,N,29000,6.340909,3300,0,0,323,False
Hratchia,Melvin,F,970,1001355,YAMPA,CO,80483,M,N,86000,4.63,0,0,0,324,False
Shunichiro,Pigeot,F,406,1004943,FORT PECK,MT,59223,M,Y,70500,6.9,0,3800,1900,325,False
Arnold,Sanabria,F,207,1013564,WAITE,ME,4492,M,N,97000,8.5,0,5700,0,326,False
Brennan,Esch,M,308,1000979,STELLA,NE,68442,S,N,8000,3.5545227999999995,103,0,0,327,False
Ewart,Daneels,F,505,1018320,HOLLOMAN AIR FORCE BASE,NM,88330,M,Y,83000,5.3,0,6600,3300,328,False
Duro,McKibbon,M,859,1003407,CRAB ORCHARD,KY,40419,S,N,39000,4.0,20,0,0,329,False
Karen,Ojjeh,F,585,1000151,GRANITE SPRINGS,NY,10527,S,Y,69000,4.353353500000001,0,0,1000,330,False
Kristina,Grue,M,907,1001289,CANTWELL,AK,99729,M,Y,80500,0.0,0,0,0,331,False
Moheb,Prins,F,505,1017013,GALLUP,NM,87305,S,N,67500,5.3,3300,0,0,332,False
Jens,McNaught,M,618,1000275,DES PLAINES,IL,60018,M,Y,47500,3.0,0,4000,2000,333,False
Ewgeni,Samadani,F,860,1006786,SHARON,CT,6069,M,N,9000,3.0,0,24500,0,334,False
Sundaresan,Krabbel,F,973,1001298,MAHWAH,NJ,7495,M,Y,3000,1.4,0,2000,1500,335,False
Weimin,Galand,M,830,1000734,REKLAW,TX,75784,S,N,60000,0.0,0,0,0,336,False
Anjaneyulu,Anguita,F,918,1005727,OKLAHOMA CITY,OK,73139,S,N,79500,6.25,1000,0,0,337,False
Jaideep,Poletto,F,702,1009089,HENDERSON,NV,89014,M,Y,36500,0.0,0,0,0,338,False
Bakul,Cornard,F,865,1001710,YUMA,TN,38390,M,Y,51500,0.0,0,0,0,339,False
Pnina,Gooday,F,302,1016892,KIRKWOOD,DE,19708,M,N,83500,5.95,0,220,0,340,False
Evgenia,Rios,M,479,1005207,POCAHONTAS,AR,72455,S,N,39000,7.0,20,0,0,341,False
Les,Giegerich,M,631,1000497,BASOM,NY,14013,M,Y,67000,4.3417683,0,0,1000,342,False
Gray,Tabuchi,F,802,1009529,WHITING,VT,5778,M,N,7500,3.6,0,6600,0,343,False
Jiangling,Grogono,F,702,1008282,LAS VEGAS,NV,89165,M,N,84500,0.0,0,0,0,344,False
Odoardo,Taimanov,M,808,1001083,PEPEEKEO,HI,96783,M,N,40500,8.25,0,2080,0,345,False
Noah,Strohm,M,443,1000455,BARSTOW,MD,20610,S,Y,20500,4.75,2400,0,2400,346,False
Keehang,Pluym,M,435,1004644,ORANGEVILLE,UT,84537,S,N,16500,7.0,2475,0,0,347,False
Jianghai,Wossner,M,307,1009571,CROWHEART,WY,82512,S,Y,15500,0.0,0,0,0,348,False
Kikuo,Pink,F,314,1001264,DARLINGTON,MO,64438,M,N,88500,6.0,0,4200,0,349,False
DeForest,Mutka,F,515,1000744,BRIGHTON,IA,52540,M,N,18000,2.9428968,0,80,0,350,False
Xiuzhen,Manthey,M,850,1000766,TAMPA,FL,33650,M,Y,87000,0.0,0,0,0,351,False
Ryuji,Gouy,F,808,1011160,KAILUA,HI,96734,M,N,25000,5.546053,0,2080,0,352,False
Aram,Wilm,M,678,1001736,DALLAS,GA,30157,S,Y,90500,6.0,2700,0,3000,353,False
Phyllis,Cowan,F,253,1001189,SPOKANE,WA,99205,S,N,46000,0.0,0,0,0,354,False
Alek,Shinozawa,M,561,1000893,ORLANDO,FL,32836,S,Y,43000,0.0,0,0,0,355,False
Young,Miles,F,478,1002246,NUNEZ,GA,30448,S,N,77000,6.0,2700,0,0,356,False
Jamie,Rovere,M,516,1000585,NEW YORK,NY,10177,S,N,25000,4.0984755,0,0,0,357,False
Bodo,Arlazarov,M,801,1002311,EDEN,UT,84310,S,N,55500,7.0,2475,0,0,358,False
Florian,Simoni,M,402,1006658,OAKLAND,NE,68045,M,N,76000,6.84,0,206,0,359,False
Jiyun,Freedom,M,330,1000533,CHARDON,OH,44024,M,N,51000,2.238964,0,2600,0,360,False
Jonghyun,Kaib,M,202,1004382,WASHINGTON,DC,20350,S,N,97500,9.0,1370,0,0,361,False
Changsheng,Ying,F,228,1001111,DERMA,MS,38839,M,Y,1000,3.0,0,12000,1500,362,False
Velma,Gaedke,F,636,1001674,LYNCHBURG,MO,65543,M,N,83000,6.0,0,4200,0,363,False
Christi,Pino,F,907,1001434,HOUSTON,AK,99694,S,Y,87000,0.0,0,0,0,364,False
Narjes,Laugerotte,F,319,1000198,DYSART,IA,52224,M,Y,46500,7.342667599999999,0,80,40,365,False
Wang,Klupsz,M,865,1001343,FRANKLIN,TN,37065,M,Y,44000,0.0,0,0,0,366,False
Tian,Czech,M,406,1009389,FRAZER,MT,59225,M,N,3000,1.3560345,0,3800,0,367,False
Liem,Koschel,F,939,1004697,LOIZA,PR,772,S,Y,22000,0.0,0,0,0,368,False
Nadir,Tonnesen,F,267,1000308,PLYMOUTH,PA,18651,S,Y,71000,3.07,0,0,0,369,False
Tassadit,Fischetti,F,337,1002507,CENTER POINT,LA,71323,S,N,80500,6.0,4500,0,0,370,False
Nagesh,Tolly,F,302,1009882,WILMINGTON,DE,19884,S,N,63000,5.95,110,0,0,371,False
Takehiro,Wiering,M,208,1013546,SUN VALLEY,ID,83353,S,N,65000,7.8,3300,0,0,372,False
Patrice,Kavian,M,405,1003201,RATTAN,OK,74562,M,Y,40000,6.25,0,2000,1000,373,False
Rod,Alippi,F,510,1000362,REDWOOD CITY,CA,94064,M,N,27500,6.00035,0,174,0,374,False
Ronda,Moussiaux,M,907,1010411,FAIRBANKS,AK,99775,M,Y,85000,0.0,0,0,0,375,False
Shoichiro,Billington,M,815,1001687,VIENNA,IL,62995,S,Y,65500,3.0,2000,0,2000,376,False
Bindu,Gorenstein,F,208,1014321,EAGLE,ID,83616,S,N,42000,7.8,3300,0,0,377,False
Topher,Selberg,F,563,1003673,CASCADE,IA,52033,M,N,10000,1.7078737000000002,0,80,0,378,False
Wenchang,Fosse,F,414,1003785,CHETEK,WI,54728,M,N,99500,6.17523,0,1400,0,379,False
Gulbin,Ravishankar,F,802,1000657,GRANBY,VT,5840,S,Y,20000,3.6,3300,0,3300,380,False
Agustin,Pusch,M,801,1003695,DUTCH JOHN,UT,84023,M,Y,500,2.3,0,4950,2475,381,False
Orestes,Dietl,M,435,1003182,SALT LAKE CITY,UT,84189,M,N,28000,7.0,0,4950,0,382,True
Harlan,Griwodz,M,808,1011680,HONOLULU,HI,96849,M,N,94500,8.25,0,2080,0,383,False
Leonor,Gotoda,F,504,1003734,MOUNT AIRY,LA,70076,S,N,87000,6.0,4500,0,0,384,False
Jaynarayan,Orlowska,M,401,1010873,RUMFORD,RI,2916,M,N,29500,0.0,0,0,0,385,False
Hyuk,Unemi,M,814,1000929,CLUNE,PA,15727,M,N,81000,3.07,0,0,0,386,False
Annedore,Haddawy,F,347,1000148,BELLPORT,NY,11713,M,N,73500,4.3794208,0,0,0,387,False
Grover,Welham,F,605,1002276,WHITE RIVER,SD,57579,S,Y,85000,0.0,0,0,0,388,False
Takio,Geeter,M,479,1001130,CONWAY,AR,72034,S,Y,55000,7.0,20,0,20,389,False
Edil,Weisler,F,339,1001297,WALTHAM,MA,2451,M,Y,57000,5.3,0,7150,1000,390,False
Soren,Nixon,F,717,1001280,LANSDOWNE,PA,19050,S,Y,76500,3.07,0,0,0,391,False
Troy,Cords,F,947,1000885,SNOVER,MI,48472,M,Y,13000,3.9,0,6200,3100,392,False
Yukari,Olshen,M,307,1001074,WRIGHT,WY,82732,S,N,65000,0.0,0,0,0,393,False
Nadjib,Geisler,F,586,1000630,SOUTHFIELD,MI,48075,S,N,77000,3.9,3100,0,0,394,False
Jiankun,Ulmer,M,907,1018838,MOOSE PASS,AK,99631,S,Y,27000,0.0,0,0,0,395,False
Kok,Karsai,F,423,1002998,CLARKSVILLE,TN,37043,S,Y,21000,0.0,0,0,0,396,False
Burke,Murta,M,202,1013175,WASHINGTON,DC,20224,M,Y,40000,9.0,0,2740,1370,397,False
Jakaob,Ventsov,M,801,1003219,SALT LAKE CITY,UT,84158,S,Y,71500,7.0,2475,0,2475,398,False
Catalina,Greef,M,786,1000212,FORT LAUDERDALE,FL,33310,S,Y,50000,0.0,0,0,0,399,False
Angel,Noriega,M,517,1000327,GAASTRA,MI,49927,S,N,74000,3.9,3100,0,0,400,False
Dirceu,Omicini,F,302,1006494,WILMINGTON,DE,19885,S,N,26500,3.665909,110,0,0,401,False
Nagesh,Guan,F,307,1004524,BIG HORN,WY,82833,S,Y,77500,0.0,0,0,0,402,False
Wilf,Masada,M,740,1001746,AMANDA,OH,43102,S,Y,37000,1.774236,1300,0,1300,403,False
Rok,Jungmann,M,617,1001572,NEW TOWN,MA,2456,S,Y,57000,5.3,3575,0,1000,404,False
Feniosky,Derochette,F,219,1001764,INDIANAPOLIS,IN,46227,S,N,84000,3.4,1000,0,0,405,False
Guohua,Kuninobu,M,307,1017036,BURLINGTON,WY,82411,S,Y,11500,0.0,0,0,0,406,False
Iiro,Janetzko,F,512,1000701,BRYAN,TX,77806,M,N,33500,0.0,0,0,0,407,False
Hyoseob,Daneels,M,801,1000165,OGDEN,UT,84404,S,N,94500,7.0,2475,0,0,408,False
Rattikorn,Benanav,F,402,1003270,BLAIR,NE,68009,S,N,17500,5.24166,103,0,0,409,False
Chengjie,Plump,M,228,1002211,BAY SPRINGS,MS,39422,S,N,51500,5.0,6000,0,0,410,False
Franky,Philippow,F,410,1002328,NANTICOKE,MD,21840,S,N,90000,4.75,2400,0,0,411,False
Meliu,Raskhodnikova,F,772,1000422,PORT SAINT JOE,FL,32457,M,Y,21000,0.0,0,0,0,412,False
Jaechun,Marsiglia,M,808,1011648,ELEELE,HI,96705,S,Y,38500,7.979605,1040,0,1040,413,False
Dechang,Mancoridis,M,907,1002643,KARLUK,AK,99608,M,Y,13000,0.0,0,0,0,414,False
Xiaobo,Blodel,M,412,1000698,FOREST CITY,PA,18421,M,Y,4000,3.07,0,0,0,415,False
Roar,Saxton,M,617,1001577,THREE RIVERS,MA,1080,S,Y,78500,5.3,3575,0,1000,416,False
Olof,Alberts,M,620,1000296,LEWIS,KS,67552,S,Y,58500,6.45,2250,0,2250,417,False
Natalija,Jacques,M,843,1000123,HARTSVILLE,SC,29551,S,Y,95500,7.0,3300,0,3300,418,True
Liyi,Bui,M,603,1009722,SOUTH NEWBURY,NH,3272,S,Y,55000,0.0,0,0,0,419,False
Thies,Rensink,F,785,1000954,ARNOLD,KS,67515,M,N,97000,6.45,0,4500,0,420,False
Gail,Porenta,M,484,1000097,WEST MIDDLETOWN,PA,15379,M,N,71000,3.07,0,0,0,421,False
Navdeep,Priebs,F,307,1009547,ALPINE,WY,83128,M,N,19000,0.0,0,0,0,422,False
Ruurd,Curthoys,M,386,1000095,MIAMI,FL,33299,M,Y,46500,0.0,0,0,0,423,False
Naresh,Doushou,M,615,1000123,RAMER,TN,38367,S,N,84500,0.0,0,0,0,424,False
Yoshinari,Theuretzbacher,F,702,1002585,HENDERSON,NV,89016,M,Y,78000,0.0,0,0,0,425,False
Judicael,Stefanini,M,914,1000420,MECKLENBURG,NY,14863,M,Y,24000,4.092683,0,0,1000,426,False
Bob,Meyden,M,307,1011118,GLENDO,WY,82213,M,N,58000,0.0,0,0,0,427,False
Gitta,Videira,F,503,1005408,ARLINGTON,OR,97812,S,N,96000,9.0,159,0,0,428,False
Abdelmalek,Yanagida,M,206,1001767,QUINAULT,WA,98575,S,N,67500,0.0,0,0,0,429,False
Georgette,Handzel,M,307,1017882,SAINT STEPHENS,WY,82524,S,Y,2000,0.0,0,0,0,430,False
Alean,Sykes,F,603,1016253,SANBORNTON,NH,3269,M,N,67000,0.0,0,0,0,431,False
Chittur,Plutat,M,785,1002336,ALEXANDER,KS,67513,S,Y,24500,5.3683333,2250,0,2250,432,False
Kristinn,Eakins,F,913,1002597,CEDAR,KS,67628,M,Y,74500,6.45,0,4500,2250,433,False
Jocob,Ruffin,F,801,1006256,SALT LAKE CITY,UT,84106,S,Y,37000,7.0,2475,0,2475,434,False
Hideyuki,Shokrollahi,F,435,1009294,SALT LAKE CITY,UT,84171,M,N,85500,7.0,0,4950,0,435,False
Antoon,Zobel,M,317,1002063,CARBON,IN,47837,M,Y,40500,3.4,0,2000,1000,436,False
Marshal,Jesty,M,920,1003227,MILWAUKEE,WI,53204,S,N,22500,4.837344,700,0,0,437,False
Smita,Orponnen,M,909,1000444,CHULA VISTA,CA,91911,S,N,57500,9.3,87,0,0,438,False
Hilding,Baalen,M,304,1000287,TROY,WV,26443,M,N,79000,6.5,0,4000,0,439,False
Valentine,Reith,F,207,1008502,SEAL COVE,ME,4674,S,N,36000,8.5,2850,0,0,440,False
Juris,Allison,F,920,1002558,WOODMAN,WI,53827,M,N,79000,5.81904,0,1400,0,441,False
Gus,Rubinfield,M,401,1002041,CHARLESTOWN,RI,2813,M,Y,41000,0.0,0,0,0,442,False
Phokion,Noshita,M,989,1000758,SAGINAW,MI,48607,S,N,49000,3.9,3100,0,0,443,False
Leora,Olenski,M,803,1002661,SPARTANBURG,SC,29307,M,Y,78000,7.0,0,6600,3300,444,False
Shue,Gubitoso,F,202,1016180,WASHINGTON,DC,20061,M,Y,85500,9.0,0,2740,1370,445,False
Douadi,Munetoh,M,907,1012276,PLATINUM,AK,99651,S,N,48500,0.0,0,0,0,446,False
Sanggoo,Flint,F,931,1002392,WHITEVILLE,TN,38075,M,N,73000,0.0,0,0,0,447,False
Cary,Hertzberg,M,580,1001340,FORT TOWSON,OK,74735,M,Y,10500,6.25,0,2000,1000,448,False
Nenad,Skeie,F,270,1001991,SILVER GROVE,KY,41085,S,Y,43000,4.222222299999999,20,0,20,449,False
Xiping,Danner,F,702,1008500,LAS VEGAS,NV,89166,M,N,86500,0.0,0,0,0,450,False
Mirek,Harloff,M,217,1000043,XENIA,IL,62899,S,N,79000,3.0,2000,0,0,451,False
Lane,Perrizo,M,402,1007964,PILGER,NE,68768,S,N,29500,6.84,103,0,0,452,False
Balasubramaniam,Krikelis,F,802,1001007,EAST HAVEN,VT,5837,S,Y,73500,4.467442,3300,0,3300,453,False
Wilf,Kakkad,M,502,1004662,DAWSON SPRINGS,KY,42408,M,Y,95500,6.0,0,40,20,454,False
Susan,Boucheron,M,515,1000973,LONG GROVE,IA,52756,S,Y,16000,2.634141,40,0,40,455,False
Fangzhen,Dolken,M,225,1003445,DONALDSONVILLE,LA,70346,M,Y,60500,6.0,0,9000,1000,456,False
Hongxing,Tanemo,M,574,1001954,GREENCASTLE,IN,46135,M,Y,26000,3.4,0,2000,1000,457,False
Sumanta,McGavran,M,818,1000413,HIDDEN VALLEY LAKE,CA,95467,M,Y,80500,9.3,0,174,272,458,False
Deepak,Trivett,M,307,1017307,BYRON,WY,82412,S,N,66000,0.0,0,0,0,459,False
Hongsheng,Zilles,M,980,1001012,ASHEBORO,NC,27204,M,N,29000,6.340909,0,6600,0,460,False
Katsuhiko,Smahi,F,864,1000111,BELTON,SC,29627,S,Y,19500,7.0,3300,0,3300,461,False
Loys,Pacholski,M,307,1000808,HANNA,WY,82327,S,Y,97000,0.0,0,0,0,462,False
Dadong,Pitsoulis,M,520,1002385,PHOENIX,AZ,85007,S,Y,95500,4.19525,2100,0,2300,463,False
Raymonde,Mapelli,M,252,1002140,MONTEZUMA,NC,28653,M,Y,80000,7.410839,0,6600,3300,464,False
Fredy,Strout,F,702,1009019,NORTH LAS VEGAS,NV,89032,M,N,6000,0.0,0,0,0,465,False
Miyuki,Meitner,M,570,1001728,HUGHESVILLE,PA,17737,S,N,51000,3.07,0,0,0,466,False
Aiqin,Pottosin,M,540,1001479,MELFA,VA,23410,M,N,72500,5.75,0,1800,0,467,False
Yulin,Machta,M,208,1000390,NEW PLYMOUTH,ID,83655,M,Y,51500,7.8,0,6600,3300,468,False
Makiki,Warschat,F,208,1014348,GEORGETOWN,ID,83239,M,N,49500,7.8,0,6600,0,469,False
Bassam,Drakopoulos,F,308,1005525,HARRISON,NE,69346,S,Y,46000,6.84,103,0,103,470,False
Vasilii,Mansanne,F,318,1001241,GREENWOOD,LA,71033,M,Y,51000,6.0,0,9000,1000,471,False
Prithviraj,Guski,F,207,1004458,UNION,ME,4862,M,Y,37000,8.5,0,5700,2850,472,False
Kendra,Kreische,F,509,1001641,DUVALL,WA,98019,M,Y,37500,0.0,0,0,0,473,False
Gus,Sakauchi,M,406,1014279,MISSOULA,MT,59812,S,Y,5500,2.6275864,1900,0,1900,474,False
Benedita,Zapico,M,939,1009203,YABUCOA,PR,767,M,Y,47000,0.0,0,0,0,475,False
Ding,Aue,F,208,1018872,MONTEVIEW,ID,83435,M,Y,58000,7.8,0,6600,3300,476,False
Mikey,Drobnik,M,307,1002936,MEETEETSE,WY,82433,S,N,68000,0.0,0,0,0,477,False
Hitofumi,Normoyle,M,202,1006994,WASHINGTON,DC,20022,S,N,34500,9.0,1370,0,0,478,False
Chester,Soleimanipour,F,931,1000036,SPEEDWELL,TN,37870,M,N,91500,0.0,0,0,0,479,False
Mayford,Panagaden,F,203,1004860,SIMSBURY,CT,6070,M,Y,69500,5.0,0,24500,0,480,False
Tereza,Kamiko,M,701,1005736,ZEELAND,ND,58581,S,N,26500,2.1,3300,0,0,481,False
Meir,Truscott,M,423,1002610,FINGER,TN,38334,M,Y,60000,0.0,0,0,0,482,False
Elzbieta,Gotoda,F,313,1000143,BIG RAPIDS,MI,49307,S,N,35000,3.9,3100,0,0,483,False
Takafumi,Chaudhury,M,702,1009451,NORTH LAS VEGAS,NV,89086,M,Y,84500,0.0,0,0,0,484,False
Hiroaki,Hervatic,M,513,1001013,DAYTON,OH,45412,M,Y,20000,1.2099231,0,2600,1300,485,False
Iara,Kamble,F,256,1001645,GURLEY,AL,35748,S,Y,81000,5.0,1500,0,300,486,False
Shangping,Granlund,F,702,1004898,DENIO,NV,89404,M,Y,63500,0.0,0,0,0,487,False
Alexis,Midorikawa,M,661,1000061,LA HABRA,CA,90631,M,Y,56500,9.3,0,174,272,488,False
Yukata,Parfitt,F,603,1008336,GREENFIELD,NH,3047,S,Y,6500,0.0,0,0,0,489,False
Charlene,Demichelis,M,603,1000102,AMHERST,NH,3031,S,Y,76500,0.0,0,0,0,490,False
Masooma,Lanne,F,314,1002027,BOGARD,MO,64622,S,Y,54500,6.0,2100,0,1200,491,False
Namio,Ewards,M,317,1000657,PATRICKSBURG,IN,47455,S,N,79500,3.4,1000,0,0,492,False
Masyuki,Heinke,F,207,1015779,LITCHFIELD,ME,4350,S,N,37500,8.5,2850,0,0,493,False
Yew,Tagg,F,802,1005738,STAMFORD,VT,5352,S,Y,47000,3.9402122,3300,0,3300,494,False
Deepa,Leivant,M,603,1012837,NORTH HAMPTON,NH,3862,M,Y,90500,0.0,0,0,0,495,False
Xihao,Gorton,M,330,1001315,CINCINNATI,OH,45216,S,Y,94000,3.666343700000001,1300,0,1300,496,False
Cezar,Saffell,F,603,1003415,MONT VERNON,NH,3057,M,Y,11000,0.0,0,0,0,497,False
Dongxing,Rotolo,F,317,1002968,FOREST,IN,46039,S,N,67500,3.4,1000,0,0,498,False
Bitan,Korein,M,662,1004697,DARLING,MS,38623,M,N,18500,5.0,0,12000,0,499,False
Kazuho,Lyonns,F,228,1002142,TOCCOPOLA,MS,38874,S,N,55000,5.0,6000,0,0,500,False
Jongmoo,Maybank,F,270,1002333,JEREMIAH,KY,41826,S,N,50500,4.638889,20,0,0,501,False
Ioana,Szanser,F,509,1002287,SEATTLE,WA,98184,M,N,93500,0.0,0,0,0,502,False
Naoaki,Malkin,M,802,1003201,BETHEL,VT,5032,S,N,42000,3.840735,3300,0,0,503,False
Naveen,Agostini,F,401,1016661,PROVIDENCE,RI,2905,M,Y,99500,0.0,0,0,0,504,False
Jint,Gorg,M,603,1002659,SALISBURY,NH,3268,M,Y,92500,0.0,0,0,0,505,False
